file,lines,methods,providers,assertions,density,phpdoc_ep,phpdoc_sub,classification
Http/RequestHandlers/ModulesMapAutocompleteActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesMapAutocompletePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesMapGeoLocationsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesMapGeoLocationsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesMapLinksActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesMapLinksPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesMapProvidersActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesMapProvidersPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesMenusActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesMenusPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesReportsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesReportsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesSharesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesSharesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesSidebarsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesSidebarsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesTabsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesTabsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesThemesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ModulesThemesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/NotePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/NotFoundTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PasswordRequestActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PasswordRequestPageTest.php,50,2,0,2,1.00,0,0,Smoke
Http/RequestHandlers/PasswordResetActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PasswordResetPageTest.php,69,2,0,2,1.00,0,0,Smoke
Http/RequestHandlers/PasteFactTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesAcceptChangeTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesAcceptRecordTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesAcceptTreeTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesLogActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesLogDataTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesLogDeleteTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesLogDownloadTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesLogPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesRejectChangeTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesRejectRecordTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesRejectTreeTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PendingChangesTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PhpInformationTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/PingTest.php,71,3,0,6,2.00,0,0,Substantial
Http/RequestHandlers/RedirectAncestryPhpTest.php,135,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectBranchesPhpTest.php,133,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectCalendarPhpTest.php,84,2,0,2,1.00,0,0,Smoke
Http/RequestHandlers/RedirectCompactPhpTest.php,132,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectDescendancyPhpTest.php,131,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectFamilyBookPhpTest.php,131,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectFamilyPhpTest.php,108,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectFamListPhpTest.php,122,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectFanChartPhpTest.php,135,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectGedRecordPhpTest.php,114,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectHourGlassPhpTest.php,132,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectIndiListPhpTest.php,123,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectIndividualPhpTest.php,125,4,0,2,0.50,0,0,Smoke
Http/RequestHandlers/RedirectLifeSpanPhpTest.php,118,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectMediaListPhpTest.php,123,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectMediaViewerPhpTest.php,138,5,0,2,0.40,0,0,Smoke
Http/RequestHandlers/RedirectModulePhpTest.php,282,6,0,4,0.67,0,0,Smoke
Http/RequestHandlers/RedirectNoteListPhpTest.php,123,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectNotePhpTest.php,108,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectPedigreePhpTest.php,136,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectPlaceListPhpTest.php,122,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectRelationshipPhpTest.php,136,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectRepoListPhpTest.php,122,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectReportEnginePhpTest.php,87,2,0,2,1.00,0,0,Smoke
Http/RequestHandlers/RedirectRepositoryPhpTest.php,108,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectSourceListPhpTest.php,123,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectSourcePhpTest.php,108,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectStatisticsPhpTest.php,122,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RedirectTimeLinePhpTest.php,139,3,0,2,0.67,0,0,Smoke
Http/RequestHandlers/RegisterActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/RegisterPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/RenumberTreeActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/RenumberTreePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderChildrenActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderChildrenPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderFamiliesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderFamiliesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderMediaActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderMediaFilesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderMediaFilesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderMediaPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderNamesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReorderNamesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReportGenerateTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReportListActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReportListPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReportSetupActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/ReportSetupPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/RepositoryPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/RobotsTxtTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SearchAdvancedActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SearchAdvancedPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SearchGeneralActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SearchGeneralPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SearchPhoneticActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SearchPhoneticPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SearchQuickActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SearchReplaceActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SearchReplacePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SelectDefaultTreeTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SelectLanguageTest.php,57,2,0,2,1.00,0,0,Smoke
Http/RequestHandlers/SelectNewFactTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SelectThemeTest.php,60,2,0,2,1.00,0,0,Smoke
Http/RequestHandlers/SetupWizardTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SharedNotePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SiteLogsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SiteLogsDataTest.php,57,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SiteLogsDeleteTest.php,46,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SiteLogsDownloadTest.php,55,1,0,3,3.00,0,0,Stub
Http/RequestHandlers/SiteLogsPageTest.php,49,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SitePreferencesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SitePreferencesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SiteRegistrationActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SiteRegistrationPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SiteTagsActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SiteTagsPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SourcePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SubmissionPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SubmitterPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/SynchronizeTreesTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectFamilyTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectIndividualTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectLocationTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectMediaObjectTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectNoteTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectPlaceTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectRepositoryTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectSharedNoteTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectSourceTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectSubmissionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TomSelectSubmitterTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePageBlockEditTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePageBlockTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePageBlockUpdateTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePageDefaultEditTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePageDefaultUpdateTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePageEditTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePageUpdateTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePreferencesActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePreferencesPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePrivacyActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/TreePrivacyPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UnconnectedActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UnconnectedPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UpgradeWizardConfirmTest.php,37,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UpgradeWizardPageTest.php,48,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UpgradeWizardStepTest.php,251,11,0,9,0.82,0,0,Smoke
Http/RequestHandlers/UploadMediaActionTest.php,42,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UploadMediaPageTest.php,43,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserAddActionTest.php,47,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserAddPageTest.php,39,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserEditActionTest.php,65,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserEditPageTest.php,52,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserListDataTest.php,45,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserListPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserListTest.php,41,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserPageBlockEditTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserPageBlockTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserPageBlockUpdateTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserPageDefaultEditTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserPageDefaultUpdateTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserPageEditTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UserPageUpdateTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UsersCleanupActionTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/UsersCleanupPageTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/VerifyEmailTest.php,32,1,0,1,1.00,0,0,Stub
Http/RequestHandlers/WebmanifestJsonTest.php,32,1,0,1,1.00,0,0,Stub
Http/Routes/ApiRoutesTest.php,32,1,0,1,1.00,0,0,Stub
Http/Routes/WebRoutesTest.php,32,1,0,1,1.00,0,0,Stub
I18NTest.php,70,4,0,21,5.25,0,0,Substantial
IndividualTest.php,31,1,0,1,1.00,0,0,Stub
LocationTest.php,31,1,0,1,1.00,0,0,Stub
LogTest.php,31,1,0,1,1.00,0,0,Stub
MediaFileTest.php,31,1,0,1,1.00,0,0,Stub
MediaTest.php,31,1,0,1,1.00,0,0,Stub
MenuTest.php,103,7,0,20,2.86,0,0,Substantial
MimeTest.php,31,1,0,1,1.00,0,0,Stub
Module/AhnentafelReportModuleTest.php,183,1,1,9,9.00,0,0,Stub
Module/AlbumModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/AncestorsChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/AustrianHistoricEventsTest.php,41,1,0,1,1.00,0,0,Stub
Module/AustrianPresidentsTest.php,41,1,0,1,1.00,0,0,Stub
Module/BingWebmasterToolsModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/BirthDeathMarriageReportModuleTest.php,183,1,1,9,9.00,0,0,Stub
Module/BirthReportModuleTest.php,172,1,1,9,9.00,0,0,Stub
Module/BranchesListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/BritishMonarchsTest.php,41,1,0,1,1.00,0,0,Stub
Module/BritishPrimeMinistersTest.php,41,1,0,1,1.00,0,0,Stub
Module/BritishSocialHistoryTest.php,41,1,0,1,1.00,0,0,Stub
Module/CalendarMenuModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/CemeteryReportModuleTest.php,168,1,1,9,9.00,0,0,Stub
Module/CensusAssistantModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ChangeReportModuleTest.php,180,1,1,9,9.00,0,0,Stub
Module/ChartsBlockModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ChartsMenuModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/CheckForNewVersionTest.php,32,1,0,1,1.00,0,0,Stub
Module/CkeditorModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ClippingsCartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/CloudsThemeTest.php,32,1,0,1,1.00,0,0,Stub
Module/ColorsThemeTest.php,32,1,0,1,1.00,0,0,Stub
Module/CompactTreeChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ContactsFooterModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/CustomCssJsModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/CzechMonarchsAndPresidentsTest.php,41,1,0,1,1.00,0,0,Stub
Module/DeathReportModuleTest.php,186,1,1,9,9.00,0,0,Stub
Module/DescendancyChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/DescendancyModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/DescendancyReportModuleTest.php,163,1,1,9,9.00,0,0,Stub
Module/DutchMonarchsTest.php,41,1,0,1,1.00,0,0,Stub
Module/DutchPrimeMinistersTest.php,41,1,0,1,1.00,0,0,Stub
Module/EsriMapsTest.php,32,1,0,1,1.00,0,0,Stub
Module/FabThemeTest.php,32,1,0,1,1.00,0,0,Stub
Module/FactSourcesReportModuleTest.php,162,1,1,9,9.00,0,0,Stub
Module/FamilyBookChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/FamilyGroupReportModuleTest.php,177,1,1,9,9.00,0,0,Stub
Module/FamilyListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/FamilyNavigatorModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/FamilyTreeFavoritesModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/FamilyTreeNewsModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/FamilyTreeStatisticsModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/FanChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/FixCemeteryTagTest.php,32,1,0,1,1.00,0,0,Stub
Module/FixDuplicateLinksTest.php,112,5,0,9,1.80,0,0,Substantial
Module/FixMissingDeathsTest.php,32,1,0,1,1.00,0,0,Stub
Module/FixNameSlashesAndSpacesTest.php,32,1,0,1,1.00,0,0,Stub
Module/FixNameTagsTest.php,32,1,0,1,1.00,0,0,Stub
Module/FixPlaceNamesTest.php,32,1,0,1,1.00,0,0,Stub
Module/FixPrimaryTagTest.php,32,1,0,1,1.00,0,0,Stub
Module/FixSearchAndReplaceTest.php,32,1,0,1,1.00,0,0,Stub
Module/FixWtObjeSortTagTest.php,32,1,0,1,1.00,0,0,Stub
Module/FrenchHistoryTest.php,41,1,0,1,1.00,0,0,Stub
Module/FrequentlyAskedQuestionsModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/GeonamesAutocompleteTest.php,32,1,0,1,1.00,0,0,Stub
Module/GoogleAnalyticsModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/GoogleMapsTest.php,32,1,0,1,1.00,0,0,Stub
Module/GoogleSearchConsoleTest.php,32,1,0,1,1.00,0,0,Stub
Module/HereMapsTest.php,32,1,0,1,1.00,0,0,Stub
Module/HitCountFooterModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/HourglassChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/HtmlBlockModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/IndividualFactsTabModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/IndividualFamiliesReportModuleTest.php,232,1,1,9,9.00,0,0,Stub
Module/IndividualListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/IndividualMetadataModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/IndividualReportModuleTest.php,178,1,1,9,9.00,0,0,Stub
Module/InteractiveTreeModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/InteractiveTree/TreeViewTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageAfrikaansTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageAlbanianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageArabicTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageArmenianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageBosnianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageBulgarianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageCatalanTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageChineseSimplifiedTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageChineseTraditionalTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageCroatianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageCzechTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageDanishTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageDivehiTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageDutchTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageEnglishAustraliaTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageEnglishGreatBritainTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageEnglishUnitedStatesTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageEstonianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageFaroeseTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageFarsiTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageFinnishTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageFrenchCanadaTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageFrenchTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageGalicianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageGeorgianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageGermanTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageGreekTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageHebrewTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageHindiTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageHungarianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageIcelandicTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageIndonesianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageItalianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageJapaneseTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageJavaneseTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageKazhakTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageKoreanTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageKurdishTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageLatvianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageLingalaTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageLithuanianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageMalayTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageMaoriTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageMarathiTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageNepaleseTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageNorwegianBokmalTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageNorwegianNynorskTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageOccitanTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguagePolishTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguagePortugueseBrazilTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguagePortugueseTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageRomanianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageRussianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageSerbianLatinTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageSerbianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageSlovakianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageSlovenianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageSpanishTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageSundaneseTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageSwahiliTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageSwedishTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageTagalogTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageTamilTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageTatarTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageThaiTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageTurkishTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageUkranianTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageUrduTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageVietnameseTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageWelshTest.php,32,1,0,1,1.00,0,0,Stub
Module/LanguageYiddishTest.php,32,1,0,1,1.00,0,0,Stub
Module/LifespansChartModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/ListsMenuModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/LocationListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/LoggedInUsersModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/LoginBlockModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/LowCountriesRulersTest.php,41,1,0,1,1.00,0,0,Stub
Module/MapBoxTest.php,32,1,0,1,1.00,0,0,Stub
Module/MapGeoLocationGeonamesTest.php,32,1,0,1,1.00,0,0,Stub
Module/MapGeoLocationNominatimTest.php,32,1,0,1,1.00,0,0,Stub
Module/MapGeoLocationOpenRouteServiceTest.php,32,1,0,1,1.00,0,0,Stub
Module/MapLinkBingTest.php,61,2,0,2,1.00,0,0,Smoke
Module/MapLinkGoogleTest.php,61,2,0,2,1.00,0,0,Smoke
Module/MapLinkOpenStreetMapTest.php,61,2,0,2,1.00,0,0,Smoke
Module/MarriageReportModuleTest.php,170,1,1,9,9.00,0,0,Stub
Module/MatomoAnalyticsModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/MediaListModuleTest.php,32,1,0,1,1.00,0,0,Stub
Module/MediaTabModuleTest.php,32,1,0,1,1.00,0,0,Stub
